"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
488,03-01-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,5,30,NA
488,03-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,7,34,NA
488,03-12-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,7,37,NA
488,15-03-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,5,30,NA
488,20-03-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,6,38,NA
488,22-03-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,5,31,NA
488,26-03-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,4,5,25,NA
488,29-03-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,5,25,NA
488,04-02-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,6,24,NA
488,04-04-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,7,39,NA
488,04-08-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,9,36,NA
488,04-11-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,7,29,NA
488,15-04-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,5,5,23,NA
488,22-04-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,7,31,NA
488,25-04-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,5,26,NA
488,29-04-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,6,28,NA
488,05-02-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,5,32,NA
488,05-06-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,11,9,38,NA
488,05-09-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,5,26,NA
488,13-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,6,26,NA
488,16-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,6,28,NA
488,20-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,10,9,41,NA
488,23-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,5,6,28,NA
488,27-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,8,36,NA
488,30-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,7,36,NA
488,06-03-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,8,34,NA
488,06-06-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,8,38,NA
488,06-10-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,8,42,NA
488,13-06-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,6,38,NA
488,17-06-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,6,27,NA
488,20-06-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,6,33,NA
488,24-06-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,6,32,NA
488,27-06-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,8,36,NA
488,07-01-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,3,5,17,NA
488,07-04-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,6,19,NA
488,07-08-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,5,20,NA
488,07-11-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,6,22,NA
488,15-07-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,6,23,NA
488,18-07-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,6,23,NA
488,22-07-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,5,6,16,NA
488,25-07-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,5,15,NA
488,30-07-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,6,17,NA
488,08-01-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,8,23,NA
488,08-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,7,20,NA
488,08-08-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,6,21,NA
488,08-12-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,10,10,31,NA
488,15-08-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,8,28,NA
488,19-08-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,9,30,NA
488,22-08-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,5,22,NA
488,26-08-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,8,29,NA
488,09-02-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,7,32,NA
488,09-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,5,23,NA
488,09-09-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,11,9,36,NA
488,16-09-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,6,22,NA
488,19-09-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,5,24,NA
488,23-09-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,6,33,NA
488,26-09-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,9,38,NA
488,30-09-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,5,6,26,NA
488,10-07-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,8,37,NA
488,10-10-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,10,11,35,NA
488,14-10-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,6,35,NA
488,17-10-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,10,39,NA
488,21-10-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,6,32,NA
488,28-10-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,6,27,NA
488,11-01-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,11,10,43,NA
488,11-06-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,10,7,34,NA
488,11-08-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,8,37,NA
488,11-12-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,6,36,NA
488,15-11-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,5,5,29,NA
488,19-11-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,8,9,34,NA
488,22-11-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,6,6,32,NA
488,26-11-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,8,36,NA
488,29-11-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,14,11,53,NA
488,12-02-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,8,38,NA
488,12-05-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,13,11,61,NA
488,12-09-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,8,35,NA
488,12-12-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,9,9,42,NA
488,16-12-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,10,9,42,NA
488,23-12-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,7,7,35,NA
488,26-12-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,12,11,50,NA
488,30-12-14,Karnataka,Mangalore,"Stides Premises, Baikampady Industrial Area, Mangalore",Karnataka State Pollution Control Board,Industrial Area,10,8,40,NA
328,01-02-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,22,78,NA
328,01-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,23,64,NA
328,01-09-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,23,43,NA
328,13-01-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,23,57,NA
328,17-01-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,57,NA
328,20-01-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,22,61,NA
328,23-01-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,24,62,NA
328,27-01-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,22,47,NA
328,29-01-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,25,62,NA
328,02-03-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,23,61,NA
328,02-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,22,68,NA
328,02-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,23,65,NA
328,02-12-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,22,63,NA
328,14-02-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,57,NA
328,17-02-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,75,NA
328,19-02-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,22,98,NA
328,21-02-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,24,66,NA
328,26-02-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,21,83,NA
328,03-03-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,23,52,NA
328,03-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,45,NA
328,03-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,61,NA
328,13-03-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,24,61,NA
328,17-03-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,23,34,NA
328,20-03-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,24,60,NA
328,24-03-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,25,51,NA
328,27-03-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,14,24,50,NA
328,04-02-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,80,NA
328,04-04-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,14,23,77,NA
328,04-07-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,23,73,NA
328,04-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,23,99,NA
328,16-04-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,24,84,NA
328,21-04-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,24,89,NA
328,24-04-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,99,NA
328,28-04-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,86,NA
328,05-05-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,23,70,NA
328,05-08-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,23,41,NA
328,05-12-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,14,23,74,NA
328,15-05-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,23,69,NA
328,19-05-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,88,NA
328,22-05-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,57,NA
328,26-05-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,14,24,74,NA
328,29-05-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,14,24,80,NA
328,06-02-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,14,23,49,NA
328,06-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,36,NA
328,06-09-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,23,40,NA
328,06-12-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,22,74,NA
328,16-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,34,NA
328,18-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,21,73,NA
328,20-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,21,53,NA
328,23-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,24,66,NA
328,26-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,25,86,NA
328,07-01-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,67,NA
328,07-03-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,21,76,NA
328,07-07-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,20,48,NA
328,07-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,21,37,NA
328,14-07-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,52,NA
328,16-07-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,23,41,NA
328,18-07-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,50,NA
328,23-07-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,57,NA
328,24-07-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,62,NA
328,08-01-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,26,NA
328,08-04-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,35,NA
328,08-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,21,35,NA
328,08-11-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,21,34,NA
328,18-08-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,21,34,NA
328,20-08-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,23,42,NA
328,25-08-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,21,33,NA
328,27-08-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,43,NA
328,09-02-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,57,NA
328,09-05-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,22,42,NA
328,09-08-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,33,NA
328,09-11-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,23,34,NA
328,15-09-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,34,NA
328,17-09-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,23,36,NA
328,19-09-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,23,63,NA
328,22-09-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,24,61,NA
328,25-09-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,13,25,30,NA
328,10-07-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,20,44,NA
328,13-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,21,42,NA
328,15-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,21,44,NA
328,17-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,41,NA
328,20-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,21,39,NA
328,21-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,33,NA
328,22-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,17,29,48,NA
328,23-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,15,26,36,NA
328,24-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,17,29,78,NA
328,28-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,52,NA
328,11-03-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,23,77,NA
328,11-06-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,22,52,NA
328,11-10-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,22,55,NA
328,11-12-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,21,31,NA
328,14-11-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,23,29,NA
328,17-11-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,24,50,NA
328,20-11-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,24,70,NA
328,25-11-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,11,24,65,NA
328,27-11-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,24,73,NA
328,12-01-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,10,21,43,NA
328,12-04-14,Karnataka,Mysore,"KSPCB Bldg. Hebbal Ind. Area, Mysore",Karnataka State Pollution Control Board,Industrial Area,12,24,75,NA
